Latitude	Longitude	Altitude	Time	Cond.1[mS/m]	Inph.1[ppt]	Cond.2[mS/m]	Inph.2[ppt]	Cond.3[mS/m]	Inph.3[ppt]	Inv.Cond.1[mS/m]	Inv.Cond.2[mS/m]	Inv.Thick [m]	Inv.RMS[%]	Note
49.88136763	5.282444617	450.061	12:28.2	1.81	2.8	9.51	3.42	9.39	4.32	-1	-1	-1	-1	
49.88136436	5.282439295	450.089	12:28.8	1.16	2.82	9.11	3.39	9.01	4.33	-1	-1	-1	-1	
49.8813612	5.282433003	450.069	12:29.3	0.95	2.83	8.89	3.69	9	4.62	-1	-1	-1	-1	
49.88135763	5.282426645	450.104	12:29.7	1.16	2.84	8.87	3.7	8.93	4.73	-1	-1	-1	-1	
49.88135559	5.282420008	450.111	12:30.3	1.71	2.82	8.61	3.68	8.42	4.66	-1	-1	-1	-1	
49.88135208	5.282414628	450.104	12:30.8	1.72	2.83	8.03	3.82	8.15	4.49	-1	-1	-1	-1	
49.88134951	5.28240881	450.108	12:31.3	0.83	2.81	7.92	3.51	8.08	4.43	-1	-1	-1	-1	
49.88134679	5.28240274	450.095	12:31.8	0.36	2.81	7.88	3.48	8.09	4.41	-1	-1	-1	-1	
49.88134343	5.282397152	450.139	12:32.3	0.78	2.8	7.95	3.5	8.02	4.32	-1	-1	-1	-1	
49.88134073	5.282389898	450.111	12:32.8	0.8	2.81	8.13	3.47	8.14	4.3	-1	-1	-1	-1	
49.88133757	5.282384933	450.112	12:33.3	0.75	2.82	8.49	3.49	8.32	4.39	-1	-1	-1	-1	
49.88133551	5.282379267	450.117	12:33.8	1.32	2.83	8.83	3.52	8.21	4.75	-1	-1	-1	-1	
49.88133331	5.282377687	450.181	12:34.2	1.47	2.84	9.11	3.75	8.23	4.97	-1	-1	-1	-1	
49.88133245	5.282372183	450.117	12:34.8	1.59	2.85	9.38	3.81	8.3	5.03	-1	-1	-1	-1	
49.88133071	5.28236324	450.185	12:35.3	-0.17	2.89	8.42	3.47	8.29	4.64	-1	-1	-1	-1	
49.88132884	5.282358738	450.139	12:35.7	0.08	2.86	7.99	3.39	7.85	4.32	-1	-1	-1	-1	
49.88132752	5.282352377	450.084	12:36.3	0.85	2.82	7.78	3.46	7.34	4.39	-1	-1	-1	-1	
49.88132636	5.282346677	450.167	12:36.8	-0.06	2.84	7.45	3.34	7.24	4.31	-1	-1	-1	-1	
49.88132311	5.282341603	450.109	12:37.2	0.74	2.82	7.75	3.45	7.11	4.4	-1	-1	-1	-1	
49.8813209	5.282335667	450.012	12:37.8	0.71	2.82	7.72	3.4	6.96	4.36	-1	-1	-1	-1	
49.88131868	5.282329318	450.023	12:38.2	0.82	2.82	7.93	3.39	7.23	4.38	-1	-1	-1	-1	
49.88131621	5.282324468	449.996	12:38.8	-0.23	2.86	7.78	3.29	7.44	4.26	-1	-1	-1	-1	
49.8813144	5.282320718	449.988	12:39.3	0.78	2.84	8.3	3.4	7	4.29	-1	-1	-1	-1	
49.88131284	5.282314395	449.948	12:39.7	1.46	2.82	8.14	3.44	6.99	4.2	-1	-1	-1	-1	
49.88131016	5.282310563	449.851	12:40.3	1.51	2.85	8.98	3.45	7.06	4.25	-1	-1	-1	-1	
49.88130812	5.282307152	449.884	12:40.8	2.38	2.84	9.87	3.35	7.18	4.16	1.32	568.78	5.6	33.6	
49.88130707	5.282300005	449.757	12:41.2	3.34	2.87	10.23	3.39	6.7	4.1	0.11	8.93	0.2	27.7	
49.88130436	5.282295283	449.811	12:41.8	2.77	2.87	9.34	3.35	6.32	4.01	0.11	8.01	0.3	26.3	
49.88130135	5.282293575	449.79	12:42.3	2.63	2.85	7.82	3.39	5.97	4.06	0.1	7.26	0.3	20.8	
49.88129999	5.282288165	449.711	12:42.7	3.56	2.85	7.12	3.38	5.96	4.1	0.2	6.95	0.2	17.7	
49.88129892	5.282282945	449.699	12:43.2	2.82	2.86	6.89	3.32	5.82	4.11	0.19	6.69	0.3	15	
49.88129622	5.282279612	449.674	12:43.8	1.28	2.86	7.41	3.37	6.18	4.27	-1	-1	-1	-1	
49.88129507	5.282276388	449.667	12:44.2	0.34	2.86	7.07	3.36	5.83	4.25	-1	-1	-1	-1	
49.88129369	5.282270683	449.593	12:44.8	1.14	2.84	7.11	3.45	5.94	4.48	-1	-1	-1	-1	
49.88129131	5.282267195	449.582	12:45.3	-0.14	2.87	6.85	3.41	6.24	4.65	-1	-1	-1	-1	
49.88128842	5.282263063	449.631	12:45.7	-0.47	2.89	7.26	3.64	5.99	4.87	-1	-1	-1	-1	
49.88128772	5.28225645	449.532	12:46.2	5.05	3.05	11.16	5.01	4.02	3.85	8.17	0.67	1.6	38.5	
49.88128662	5.282252468	449.618	12:46.8	10.05	3.27	13.04	4.84	5.09	3.91	15.1	1.87	0.7	23.4	
49.88128392	5.282247523	449.591	12:47.2	8.73	3.25	12.42	4.67	5.51	4.15	12.58	0.46	1	20.5	
49.88128276	5.282244095	449.568	12:47.8	4.07	3.05	9.95	3.69	5.05	4.07	0.25	7.32	0.2	29.2	
49.88128227	5.28223593	449.467	12:48.3	3.96	2.91	7.57	3.21	4.91	3.81	0.33	6.22	0.2	19.8	
49.88127971	5.282231845	449.442	12:48.7	2.31	2.91	7.51	3.4	6.16	4.17	1.13	8.01	0.4	30.8	
49.88127844	5.282228627	449.488	12:49.3	-0.28	2.91	5.99	3.27	5.69	3.97	-1	-1	-1	-1	
49.88127827	5.282222953	449.471	12:49.8	-1.65	2.94	5.06	3.26	5.1	3.81	-1	-1	-1	-1	
49.88127571	5.282220687	449.501	12:50.2	-1.51	2.93	5.33	3.24	5.02	3.9	-1	-1	-1	-1	
49.88127457	5.282220072	449.566	12:50.8	-1.25	2.91	5.52	3.25	4.75	3.9	-1	-1	-1	-1	
49.88127323	5.282214835	449.517	12:51.3	-1.45	2.92	5.39	3.23	4.59	3.89	-1	-1	-1	-1	
49.8812707	5.282208138	449.582	12:51.7	-2.4	2.95	4.53	3.24	4.32	3.76	-1	-1	-1	-1	
49.8812699	5.282207275	449.594	12:52.3	-2.42	2.95	4.8	3.25	4.73	3.74	-1	-1	-1	-1	
49.88126722	5.282206042	449.649	12:52.7	-1.57	2.93	5.72	3.23	5.25	3.85	-1	-1	-1	-1	
49.88126591	5.282200947	449.597	12:53.2	-1.26	2.92	5.73	3.24	5.19	3.88	-1	-1	-1	-1	
49.88126448	5.282196085	449.597	12:53.8	-0.9	2.91	5.68	3.26	5.04	3.91	-1	-1	-1	-1	
49.88126048	5.282195048	449.562	12:54.2	-0.96	2.89	5.58	3.31	4.85	4.07	-1	-1	-1	-1	
49.88125756	5.282189232	449.481	12:54.7	0.5	2.85	5.59	3.51	4.16	4.45	-1	-1	-1	-1	
49.88125481	5.282186293	449.524	12:55.3	1.09	2.84	5.09	3.46	4.43	4.4	-1	-1	-1	-1	
49.88125125	5.282185867	449.527	12:55.7	1.53	2.84	5.32	3.52	4.74	4.42	0.08	5.53	0.4	24.1	
49.88124711	5.282183983	449.471	12:56.2	0.91	2.84	6.05	3.44	5.15	4.28	-1	-1	-1	-1	
49.88124373	5.282185482	449.438	12:56.8	0.83	2.84	6.59	3.34	4.87	4.15	-1	-1	-1	-1	
49.88124073	5.28218951	449.431	12:57.2	3.8	2.82	6.17	3.42	4.15	4.35	0.62	4.84	0.1	16.4	
49.88123786	5.282194142	449.407	12:57.8	3.95	2.83	6.84	3.33	4.72	4.15	0.47	5.59	0.2	17.1	
49.88123753	5.282200363	449.394	12:58.3	1.65	2.88	6.55	3.37	5.16	3.94	1.03	7.14	0.5	32.9	
49.88123889	5.282204502	449.39	12:58.7	1.16	2.91	5.99	3.46	4.82	4.02	-1	-1	-1	-1	
49.88123913	5.282210237	449.331	12:59.2	0.9	2.9	5.4	3.39	4.67	4.08	-1	-1	-1	-1	
49.88124036	5.282214927	449.355	12:59.8	-0.27	2.89	4.81	3.37	4.7	4.14	-1	-1	-1	-1	
49.8812428	5.282219145	449.386	13:00.2	0.09	2.86	5.72	3.36	5	4.17	-1	-1	-1	-1	
49.88124364	5.282222728	449.34	13:00.7	-0.33	2.87	5.66	3.25	4.55	4.03	-1	-1	-1	-1	
49.88124416	5.282228415	449.366	13:01.3	-0.57	2.89	5.5	3.24	4.36	3.93	-1	-1	-1	-1	
49.88124587	5.28223193	449.296	13:01.7	-0.12	2.9	5.7	3.23	4.5	3.89	-1	-1	-1	-1	
49.88124819	5.282235065	449.323	13:02.2	1.68	2.86	6.06	3.26	4.51	3.98	0.83	357.27	5.6	33.8	
49.88124911	5.282239648	449.279	13:02.8	1.1	2.86	6.37	3.25	4.74	3.96	-1	-1	-1	-1	
49.88125081	5.282246177	449.336	13:03.2	-0.2	2.89	6.12	3.24	5.27	3.98	-1	-1	-1	-1	
49.88125227	5.282248287	449.275	13:03.7	-1.53	2.92	5.76	3.24	5.51	3.91	-1	-1	-1	-1	
49.88125564	5.28225148	449.337	13:04.3	-0.37	2.89	6.43	3.31	5.65	4.16	-1	-1	-1	-1	
49.88125731	5.282257347	449.277	13:04.7	0.5	2.87	6.22	3.45	5.39	4.34	-1	-1	-1	-1	
49.88125934	5.282263102	449.296	13:05.2	1.41	2.85	6.73	3.5	5.53	4.41	-1	-1	-1	-1	
49.8812625	5.282268655	449.308	13:05.8	2.3	2.84	7.35	3.49	5.89	4.49	0.98	7.36	0.4	25	
49.88126432	5.282276583	449.348	13:06.2	1.3	2.86	7.04	3.4	6.16	4.25	-1	-1	-1	-1	
49.88126681	5.282281622	449.365	13:06.8	0.63	2.88	7.05	3.39	5.74	4.2	-1	-1	-1	-1	
49.8812698	5.28228674	449.414	13:07.3	1.48	2.86	7.22	3.45	5.74	4.33	-1	-1	-1	-1	
49.88127236	5.282293943	449.386	13:07.7	1.34	2.87	7.43	3.39	6.38	4.36	-1	-1	-1	-1	
49.88127592	5.282300455	449.437	13:08.2	0.84	2.85	7.86	3.43	7.07	4.41	-1	-1	-1	-1	
49.88127837	5.282307067	449.45	13:08.8	1.35	2.83	8.63	3.45	6.44	4.55	-1	-1	-1	-1	
49.88127995	5.282312973	449.489	13:09.2	0.57	2.85	8.1	3.31	6.19	4.36	-1	-1	-1	-1	
49.88128304	5.28231823	449.504	13:09.7	1.51	2.83	8.16	3.41	6.73	4.35	-1	-1	-1	-1	
49.88128455	5.282325528	449.509	13:10.3	0.49	2.85	8.12	3.26	7.51	4.23	-1	-1	-1	-1	
49.88128712	5.282331737	449.501	13:10.7	0.11	2.85	8.04	3.32	7.54	4.33	-1	-1	-1	-1	
49.88128945	5.282337628	449.526	13:11.2	0.38	2.85	7.79	3.33	7.34	4.26	-1	-1	-1	-1	
49.88129079	5.282344607	449.541	13:11.8	0.42	2.85	7.48	3.26	7.21	4.15	-1	-1	-1	-1	
49.88129424	5.282350665	449.588	13:12.2	0.27	2.84	7.62	3.33	7.36	4.29	-1	-1	-1	-1	
49.88129622	5.282357342	449.547	13:12.8	0.2	2.84	7.81	3.4	7.94	4.39	-1	-1	-1	-1	
49.88129831	5.282362225	449.572	13:13.2	0.58	2.82	8.35	3.48	8.49	4.44	-1	-1	-1	-1	
49.88130254	5.28236954	449.603	13:13.7	0.71	2.81	8.96	3.49	9.43	4.88	-1	-1	-1	-1	
49.88130517	5.282376945	449.63	13:14.2	-0.15	2.86	9.45	3.56	10.2	5.83	-1	-1	-1	-1	
49.88130834	5.282381983	449.603	13:14.7	1.24	2.89	11.16	4.22	10.79	6.64	-1	-1	-1	-1	
49.88131185	5.282390042	449.597	13:15.2	2.48	2.88	10.64	3.76	10.32	4.79	1.12	21.33	1	29.6	
49.8813156	5.282395598	449.565	13:15.8	2.11	2.82	9.82	3.7	9.8	4.96	-1	-1	-1	-1	
49.88131825	5.282400623	449.585	13:16.2	1.38	2.83	9.07	4.23	9.2	6.4	-1	-1	-1	-1	
49.88132118	5.282408973	449.55	13:16.7	0.79	2.91	8.92	4.41	9.7	5.79	-1	-1	-1	-1	
49.88132448	5.282414513	449.582	13:17.2	1.39	2.87	8.98	3.76	9.72	4.56	-1	-1	-1	-1	
49.88132581	5.28242095	449.539	13:17.7	1.72	2.82	8.73	3.56	9.41	4.51	-1	-1	-1	-1	
49.88132934	5.282427295	449.538	13:18.2	1.01	2.82	8.77	3.59	9.59	4.57	-1	-1	-1	-1	
49.88133185	5.28243392	449.575	13:18.8	1.2	2.82	9.03	3.6	9.81	4.74	-1	-1	-1	-1	
49.88133302	5.282439327	449.587	13:19.2	0.99	2.83	9.07	3.57	9.98	4.75	-1	-1	-1	-1	
49.88133621	5.282445207	449.651	13:19.7	1.45	2.83	10.11	3.78	10.93	4.86	-1	-1	-1	-1	
49.88133785	5.282452383	449.639	13:20.3	2.24	2.84	11.08	3.77	11.34	4.91	-1	-1	-1	-1	
49.88133964	5.282457767	449.679	13:20.7	1.75	2.84	10.67	3.62	11.49	4.67	-1	-1	-1	-1	
49.8813436	5.282464175	449.74	13:21.2	1.55	2.83	10.46	3.51	11.45	4.59	-1	-1	-1	-1	
49.88134598	5.282470983	449.735	13:21.7	2.05	2.84	10.48	3.58	11.35	5.1	-1	-1	-1	-1	
49.88134912	5.282475388	449.685	13:22.2	1.85	2.84	10.89	3.87	11.37	6.02	-1	-1	-1	-1	
49.88135295	5.282483357	449.669	13:22.7	1.55	2.86	10.76	3.92	11.5	6.33	-1	-1	-1	-1	
49.88135635	5.282488983	449.69	13:23.2	1.39	2.86	10.71	3.86	11.6	5.73	-1	-1	-1	-1	
49.88135886	5.282493077	449.718	13:23.7	2.07	2.83	10.41	3.75	11.2	5.01	-1	-1	-1	-1	
49.88136162	5.282501012	449.705	13:24.2	2.16	2.79	9.88	3.53	10.63	4.59	-1	-1	-1	-1	
49.88136529	5.282506345	449.681	13:24.8	1.8	2.77	9.79	3.61	10.63	4.77	-1	-1	-1	-1	
49.881367	5.282511837	449.669	13:25.2	1.46	2.78	9.91	3.53	10.89	4.75	-1	-1	-1	-1	
49.8813702	5.28251958	449.69	13:25.7	1.18	2.79	10.02	3.54	10.91	4.66	-1	-1	-1	-1	
49.88137309	5.282525648	449.691	13:26.3	1.54	2.79	10.14	3.5	10.84	4.64	-1	-1	-1	-1	
49.88137453	5.282531538	449.731	13:26.7	2.22	2.78	10.1	3.45	10.43	4.45	-1	-1	-1	-1	
49.88137881	5.282537592	449.747	13:27.2	2.37	2.76	10.55	3.57	10.87	4.57	-1	-1	-1	-1	
49.88138118	5.28254431	449.709	13:27.8	1.94	2.78	10.54	3.46	11.21	4.61	-1	-1	-1	-1	
49.88138368	5.282549477	449.715	13:28.2	1.95	2.77	10.93	3.57	11.82	4.72	-1	-1	-1	-1	
49.88138701	5.282556827	449.733	13:28.7	2.7	2.77	11.99	3.66	12.93	4.83	-1	-1	-1	-1	
49.88138972	5.282563417	449.717	13:29.2	2.97	2.78	12.75	3.61	13.55	4.76	0.68	24.38	0.8	27.3	
49.88139296	5.28256772	449.744	13:29.7	3.47	2.81	13.9	3.74	14.35	4.99	1.56	29.66	1	29.5	
49.88139544	5.282576523	449.724	13:30.2	3.33	2.83	13.68	3.59	14.18	4.79	1.54	29.31	1	30.6	
49.88139925	5.282581108	449.723	13:30.8	3.66	2.83	13.79	3.68	14.64	4.7	1.13	24.48	0.7	24.9	
49.881401	5.282586347	449.734	13:31.2	3.61	2.83	13.64	3.64	14.67	4.64	1.13	24.53	0.7	25.1	
49.88140354	5.282594153	449.718	13:31.7	2.78	2.84	13.39	3.58	14.77	4.58	-1	-1	-1	-1	
49.88140618	5.282598873	449.707	13:32.2	3.45	2.84	14.29	3.67	15.71	4.77	0.84	25.98	0.7	27.9	
49.88140801	5.282606012	449.678	13:32.7	3.45	2.86	14.34	3.59	15.51	4.82	0.83	25.65	0.7	28	
49.88141235	5.282611775	449.654	13:33.2	3.88	2.85	15.04	3.81	15.66	5.06	0.93	464.56	3.7	24.4	
49.88141453	5.282617585	449.588	13:33.7	4.51	2.86	15.34	3.72	16.05	5.06	0.95	474.61	3.7	21	
49.88141726	5.282624432	449.581	13:34.2	3.98	2.87	15.47	3.61	16.02	4.88	0.95	475.24	3.7	24	
49.88142166	5.282631712	449.558	13:34.7	4.47	2.87	15.53	3.64	15.7	4.76	0.93	464.26	3.7	20	
49.88142384	5.282637845	449.517	13:35.2	4.9	2.87	15.27	3.59	15.02	4.59	1.16	19.06	0.4	22.2	
49.88142796	5.282644997	449.588	13:35.7	4.54	2.86	14.59	3.58	14.84	4.65	1.14	18.83	0.4	22.6	
49.88142965	5.282652625	449.569	13:36.2	4.17	2.86	13.71	3.58	14.18	4.62	1.78	25.51	0.8	26.4	
49.88143214	5.282657318	449.571	13:36.7	3.34	2.85	13.16	3.57	13.79	4.62	1.5	28.5	1	29.7	
49.88143493	5.282662632	449.597	13:37.2	3.88	2.84	12.86	3.68	13.44	4.56	1.69	24.18	0.8	25.8	
49.88143765	5.282670793	449.539	13:37.7	3.55	2.84	12.65	3.7	13.28	4.6	1.44	27.45	1	30.1	
49.88144078	5.282675892	449.496	13:38.2	3.72	2.85	13.19	3.66	13.68	4.73	1.72	24.61	0.8	26.3	
49.88144419	5.282684273	449.485	13:38.7	3.95	2.82	13.23	3.68	13.74	4.75	1.72	24.72	0.8	25.6	
49.88144798	5.28268924	449.543	13:39.2	3.47	2.87	13.16	3.79	13.32	4.68	1.45	27.53	1	28.1	
49.88145006	5.282694422	449.504	13:39.7	3.97	2.84	12.97	3.56	12.91	4.68	0.22	15.99	0.4	19.6	
49.88145358	5.282701115	449.545	13:40.2	3.74	2.83	13.04	3.56	13.12	4.73	1.65	23.6	0.8	24	
49.88145711	5.282708985	449.601	13:40.7	3.41	2.84	13.26	3.56	14.21	4.73	0.83	23.78	0.8	24.1	
49.88145879	5.282714765	449.587	13:41.2	4.32	2.82	14.52	3.66	15.63	4.71	1.67	28.35	0.8	20.6	
49.88146235	5.282722423	449.567	13:41.7	4.84	2.83	15.43	3.71	16.03	4.84	1.24	20.34	0.4	23.3	
49.881464	5.28272979	449.561	13:42.2	4.85	2.83	15.06	3.61	15.69	4.8	1.21	19.91	0.4	22.7	
49.88146683	5.282735205	449.516	13:42.7	2.55	2.86	14.27	3.41	15.61	4.65	-1	-1	-1	-1	
49.88147006	5.282742792	449.519	13:43.2	4.38	2.84	15.48	3.53	16.82	4.72	1.3	28.12	0.7	24.1	
49.88147316	5.282749703	449.535	13:43.7	4.58	2.82	15.73	3.55	16.49	4.73	0.98	487.62	3.7	21.3	
49.88147593	5.282754128	449.538	13:44.2	4.88	2.82	15.34	3.54	15.72	4.7	1.21	19.94	0.4	22	
49.88147884	5.28276288	449.49	13:44.7	5.83	2.81	15.61	3.57	15.03	4.76	1.51	18.53	0.4	15.9	
49.88148245	5.282769422	449.513	13:45.2	5.58	2.81	15.05	3.66	15.05	4.83	1.16	18.65	0.4	18.1	
49.88148446	5.282775713	449.467	13:45.7	4.35	2.82	14.53	3.49	14.98	4.57	0.89	442.97	3.7	21.7	
49.8814886	5.282782802	449.478	13:46.2	3.29	2.83	13.88	3.46	14.58	4.52	0.86	432.52	3.7	28.5	
49.88149095	5.282787102	449.526	13:46.7	2.66	2.84	12.89	3.41	13.94	4.37	-1	-1	-1	-1	
49.88149302	5.282793888	449.497	13:47.2	1.93	2.84	11.58	3.35	12.57	4.2	-1	-1	-1	-1	
49.88149635	5.28280046	449.519	13:47.7	1.05	2.87	10.71	3.29	11.98	4.13	-1	-1	-1	-1	
49.88149685	5.28280602	449.485	13:48.2	0.22	2.91	9.84	3.28	11.31	4.11	-1	-1	-1	-1	
49.88149912	5.282811162	449.461	13:48.7	0.36	2.91	10.01	3.29	11.35	4.23	-1	-1	-1	-1	
49.88150077	5.282816785	449.458	13:49.2	0.76	2.9	10.45	3.31	11.8	4.31	-1	-1	-1	-1	
49.88150171	5.282822818	449.462	13:49.7	-0.04	2.93	9.84	3.29	11.37	4.25	-1	-1	-1	-1	
49.88150364	5.282825242	449.442	13:50.2	-0.3	2.94	9.94	3.32	11.7	4.37	-1	-1	-1	-1	
49.88150783	5.28282844	449.443	13:50.7	0.65	2.92	11.19	3.44	12.8	4.72	-1	-1	-1	-1	
49.88150982	5.28283285	449.431	13:51.2	2.29	2.87	12.45	3.55	13.83	4.64	-1	-1	-1	-1	
49.88151314	5.28283697	449.419	13:51.7	3	2.84	13.12	3.58	13.97	4.57	0.7	25.13	0.8	28.1	
49.88151612	5.282844427	449.462	13:52.2	3.32	2.84	13.38	3.57	14.43	4.63	0.77	23.87	0.7	29.1	
49.88151766	5.282849445	449.503	13:52.7	3	2.85	13.87	3.48	15.26	4.57	-1	-1	-1	-1	
49.88152093	5.282855653	449.467	13:53.2	2.42	2.87	13.93	3.45	15.7	4.72	-1	-1	-1	-1	
49.88152378	5.28286412	449.44	13:53.7	1.76	2.89	13.43	3.41	15.59	4.73	-1	-1	-1	-1	
49.88152674	5.282868102	449.446	13:54.2	4.17	2.86	15.29	3.78	16.24	5.38	1.25	27.15	0.7	24.6	
49.8815299	5.282873595	449.439	13:54.7	5.24	2.87	15.92	3.8	16.61	5.58	1.28	21.07	0.4	21.7	
49.88153302	5.28288168	449.431	13:55.2	4.55	2.87	16.02	3.78	16.94	5.35	1.81	30.73	0.8	21.6	
49.88153588	5.282886768	449.473	13:55.7	4.18	2.87	15.96	3.8	17.13	5.21	1.32	28.64	0.7	24.6	
49.8815383	5.282894267	449.479	13:56.2	4.03	2.85	15.44	3.58	17.14	4.9	0.91	28.35	0.7	27.9	
49.88154254	5.28290167	449.473	13:56.7	4.98	2.82	16.33	3.71	17.73	5.09	1.89	32.16	0.8	19.6	
49.88154444	5.28290722	449.467	13:57.2	5.09	2.82	16.59	3.55	17.33	5.08	1.03	512.46	3.7	21.9	
49.88154707	5.282914542	449.451	13:57.7	5.32	2.81	16.13	3.45	16.92	4.88	1.3	21.47	0.4	21.9	
49.88155096	5.28292176	449.475	13:58.2	4.22	2.8	15.44	3.46	16.89	4.88	1.3	28.24	0.7	23.1	
49.88155268	5.282927863	449.469	13:58.7	4.63	2.79	15.5	3.47	17.23	4.85	1.84	31.26	0.8	20.1	
49.88155644	5.282934905	449.477	13:59.2	5.2	2.77	15.96	3.62	18.24	5.03	1.95	33.09	0.8	19.3	
49.88155988	5.282944622	449.501	13:59.7	3.7	2.81	15.7	3.38	18.32	4.97	0.98	30.3	0.7	31.5	
49.88156286	5.282949595	449.47	14:00.2	3.71	2.8	16.23	3.41	18.32	4.88	0.98	30.3	0.7	30.3	
49.88156558	5.282957187	449.441	14:00.7	5.52	2.78	17.02	3.45	18.12	4.77	1.29	24.6	0.5	18.4	
49.88156966	5.282965265	449.423	14:01.2	5.57	2.78	16.81	3.48	18.01	4.64	1.28	24.45	0.5	17.7	
49.88157145	5.282971038	449.395	14:01.7	4.44	2.8	16.09	3.36	17.99	4.58	1.39	30.08	0.7	23.2	
49.88157367	5.282978062	449.371	14:02.2	3.83	2.81	16.1	3.33	18.16	4.54	0.97	30.04	0.7	28.8	
49.88157802	5.282985635	449.389	14:02.7	4.95	2.79	16.97	3.48	18.66	4.83	1.44	31.2	0.7	24.9	
49.88157942	5.28299239	449.341	14:03.2	5.02	2.78	16.69	3.49	18.36	4.99	1.96	33.31	0.8	20.2	
49.8815828	5.282998913	449.344	14:03.7	5.78	2.75	17.46	3.71	17.99	5.13	1.39	22.82	0.4	21.8	
49.88158495	5.28300806	449.352	14:04.2	5.1	2.78	16.6	3.43	17.06	5.07	1.01	504.48	3.7	21.8	
49.881587	5.283013303	449.363	14:04.7	5.48	2.82	16.66	3.45	18.03	4.88	1.28	24.48	0.5	18	
49.88159052	5.28301907	449.402	14:05.2	5.41	2.77	16.93	3.45	18.53	4.82	1.98	33.61	0.8	20.4	
49.88159339	5.28302649	449.416	14:05.7	6.48	2.78	16.49	3.41	17.69	4.79	1.57	23.28	0.5	13.7	
49.88159641	5.283030912	449.449	14:06.2	4.98	2.75	15.97	3.58	17.1	5.11	1.82	31.02	0.8	20.5	
49.88159853	5.283037812	449.444	14:06.7	4.42	2.77	15.39	3.54	16.46	5.2	1.76	29.86	0.8	21.4	
49.88160231	5.283045253	449.459	14:07.2	4.59	2.77	14.96	3.52	16.33	5.02	1.74	29.62	0.8	19.3	
49.88160432	5.283050993	449.427	14:07.7	4.04	2.78	14.66	3.47	16.16	5.17	1.25	27.02	0.7	23.1	
49.88160657	5.283058858	449.389	14:08.2	3.37	2.79	14.21	3.49	15.87	5.2	0.85	26.25	0.7	28.4	
49.88161016	5.283066782	449.363	14:08.7	4.57	2.75	14.05	3.62	16.06	5.13	1.71	29.13	0.8	19.1	
49.88161149	5.283073257	449.327	14:09.2	3.88	2.76	13.68	3.44	15.6	4.99	1.2	26.08	0.7	23.5	
49.88161502	5.283079633	449.328	14:09.7	3.22	2.76	13.73	3.57	15.92	5.2	0.85	26.33	0.7	31.1	
49.88161836	5.283088088	449.31	14:10.2	3.27	2.78	13.86	3.51	15.89	5.13	0.85	26.28	0.7	30.1	
49.88162107	5.283093325	449.261	14:10.7	3.99	2.77	14.25	3.63	15.95	5.07	1.23	26.67	0.7	22.7	
49.88162442	5.283099498	449.279	14:11.2	4.28	2.77	14.33	3.6	16.29	5.01	1.26	27.23	0.7	24	
49.88162781	5.283107782	449.308	14:11.7	4.13	2.76	14.87	3.53	16.81	4.93	1.3	28.1	0.7	23.1	
49.88163087	5.283111687	449.333	14:12.2	4.81	2.75	15.5	3.58	17.28	5.02	1.84	31.35	0.8	18.9	
49.88163296	5.283119133	449.331	14:12.7	5.17	2.74	15.23	3.57	16.83	5.01	1.2	22.85	0.5	16.6	
49.88163731	5.283126752	449.404	14:13.2	6.38	2.7	15.08	3.8	17.29	5.13	1.54	22.76	0.5	13.1	
49.88163955	5.283132388	449.366	14:13.7	5.57	2.7	16.18	3.64	18.16	5.06	1.29	24.65	0.5	16.6	
49.88164285	5.283139415	449.407	14:14.2	5.23	2.69	16.31	3.58	17.79	5.15	1.9	32.27	0.8	20.5	
49.88164687	5.283147062	449.431	14:14.7	5.08	2.7	15.89	3.58	17.53	5.26	1.87	31.8	0.8	19.6	
49.88164892	5.283152892	449.446	14:15.2	5.04	2.7	16.13	3.57	18.13	5.34	1.93	32.89	0.8	19	
49.88165257	5.283159342	449.499	14:15.7	4.93	2.68	16.32	3.69	18.6	5.5	1.43	31.1	0.7	24.7	
49.88165415	5.283166993	449.458	14:16.1	4.04	2.71	15.61	3.45	18.19	5.19	0.97	30.09	0.7	28.1	
49.88165714	5.283173363	449.44	14:16.7	4.21	2.69	15.65	3.53	17.9	5.19	0.96	29.61	0.7	28.5	
49.88165993	5.283179253	449.47	14:17.2	4.65	2.69	15.53	3.43	17.58	4.98	1.35	29.39	0.7	24.1	
49.8816625	5.283187122	449.446	14:17.6	4.22	2.7	15.56	3.39	17.67	4.96	1.36	29.54	0.7	24.5	
49.88166597	5.28319374	449.459	14:18.2	3.74	2.71	15.58	3.47	18.17	5.05	0.97	30.05	0.7	30.8	
49.88166788	5.283201572	449.393	14:18.7	4.42	2.71	16.44	3.42	18.34	5.01	1.41	30.66	0.7	24.2	
49.8816718	5.283208163	449.409	14:19.2	5.6	2.68	17.74	3.5	19.35	5.11	2.06	35.1	0.8	20.4	
49.88167498	5.283215347	449.392	14:19.7	6.23	2.68	18.31	3.47	19.61	5.08	1.4	26.62	0.5	17.4	
49.88167825	5.283221418	449.415	14:20.2	5.62	2.69	17.98	3.47	19.58	5.1	2.09	35.52	0.8	20.3	
49.88168162	5.283227307	449.452	14:20.6	5.65	2.68	17.96	3.48	19.66	5.15	2.1	35.66	0.8	20.2	
49.88168368	5.28323436	449.491	14:21.2	5.44	2.69	17.58	3.4	19.15	5	2.04	34.74	0.8	19.8	
